"id","symbol","datetime","current_price","open_price","close_price","high_price","low_price","percent_change","volume"
609,JPM,2023-11-22 15:15:00.000 +0100,153.27251,153.2,153.27251,153.28,153.17,0.047330287206281005,73332.0
610,JPM,2023-11-22 15:00:00.000 +0100,153.19991,153.10001,153.19991,153.3,153.10001,0.06525146536567242,96081.0
611,JPM,2023-11-22 14:45:00.000 +0100,153.10001,153.10001,153.10001,153.22,153.08,0.0,84172.0
612,JPM,2023-11-22 14:30:00.000 +0100,153.10001,153.16499,153.10001,153.16499,153.005,-0.042424838731090826,82426.0
613,JPM,2023-11-22 14:15:00.000 +0100,153.14999,153.1754,153.14999,153.21001,153.08501,-0.01658882562082013,83196.0
614,JPM,2023-11-22 14:00:00.000 +0100,153.16,153.33501,153.16,153.42,153.16,-0.11413570847258858,77584.0
615,JPM,2023-11-22 13:45:00.000 +0100,153.32491,153.3,153.32491,153.39999,153.24001,0.01624918460533406,74807.0
616,JPM,2023-11-22 13:30:00.000 +0100,153.30499,153.5,153.30499,153.50999,153.22,-0.12704234527687058,122803.0
617,JPM,2023-11-22 13:15:00.000 +0100,153.52,153.44,153.52,153.66,153.4359,0.05213764337852744,114245.0
618,JPM,2023-11-22 13:00:00.000 +0100,153.45,153.575,153.45,153.7,153.4431,-0.08139345596614032,114034.0
619,JPM,2023-11-22 12:45:00.000 +0100,153.575,153.46001,153.575,153.61,153.34,0.07493157337861342,101336.0
620,JPM,2023-11-22 12:30:00.000 +0100,153.45,153.5,153.45,153.67,153.31,-0.032573289902287535,158588.0
621,JPM,2023-11-22 12:15:00.000 +0100,153.49001,153.59599,153.49001,153.67,153.42999,-0.0689991971795541,158081.0
622,JPM,2023-11-22 12:00:00.000 +0100,153.63,153.42,153.63,153.66,153.41,0.1368791552600756,113828.0
623,JPM,2023-11-22 11:45:00.000 +0100,153.42,153.55,153.42,153.63,153.395,-0.08466297622925682,226508.0
624,JPM,2023-11-22 11:30:00.000 +0100,153.53999,153.78,153.53999,153.78999,153.53,-0.15607361165301878,136519.0
625,JPM,2023-11-22 11:15:00.000 +0100,153.77,153.85001,153.77,153.88,153.62,-0.05200519648974171,248572.0
626,JPM,2023-11-22 11:00:00.000 +0100,153.84,153.39,153.84,153.84,153.22,0.29336984158029666,195424.0
627,JPM,2023-11-22 10:45:00.000 +0100,153.41,153.38,153.41,153.63499,153.16,0.019559264571652846,192248.0
628,JPM,2023-11-22 10:30:00.000 +0100,153.34,153.41,153.34,153.5873,152.89999,-0.04562935923342232,347926.0
629,JPM,2023-11-21 16:45:00.000 +0100,152.96001,153.07001,152.96001,153.19501,152.89,-0.07186254185257139,691120.0
630,JPM,2023-11-21 16:30:00.000 +0100,153.06,153.03999,153.06,153.185,153.0,0.013075013922840304,236941.0
631,JPM,2023-11-21 16:15:00.000 +0100,153.0471,153.065,153.0471,153.145,152.89999,-0.011694378205335879,389559.0
632,JPM,2023-11-21 16:00:00.000 +0100,153.06,153.11,153.06,153.24001,153.06,-0.03265626020508874,166936.0
633,JPM,2023-11-21 15:45:00.000 +0100,153.105,152.97501,153.105,153.11,152.92,0.0849746635087602,186040.0
634,JPM,2023-11-21 15:30:00.000 +0100,152.97,152.92,152.97,153.05499,152.91,0.03269683494638463,122123.0
635,JPM,2023-11-21 15:15:00.000 +0100,152.92,152.97,152.92,153.015,152.85001,-0.03268614761065004,347096.0
636,JPM,2023-11-21 15:00:00.000 +0100,152.965,153.095,152.965,153.17999,152.94,-0.08491459551258726,136529.0
637,JPM,2023-11-21 14:45:00.000 +0100,153.105,153.14,153.105,153.19009,153.07001,-0.022854904009400937,135812.0
638,JPM,2023-11-21 14:30:00.000 +0100,153.14,152.88499,153.14,153.17999,152.855,0.1667985850017053,129622.0
639,JPM,2023-11-21 14:15:00.000 +0100,152.89,153.0,152.89,153.03999,152.81,-0.07189542483661022,93197.0
640,JPM,2023-11-21 14:00:00.000 +0100,153.0,153.095,153.0,153.10001,152.95,-0.062052973643815186,200740.0
641,JPM,2023-11-21 13:45:00.000 +0100,153.095,152.92999,153.095,153.1053,152.905,0.10789904583136062,122415.0
642,JPM,2023-11-21 13:30:00.000 +0100,152.92,153.02,152.92,153.0735,152.87,-0.06535093451837846,124599.0
643,JPM,2023-11-21 13:15:00.000 +0100,153.00999,153.11,153.00999,153.1201,152.92,-0.06531905166222056,148887.0
644,JPM,2023-11-21 13:00:00.000 +0100,153.11501,153.11501,153.11501,153.21001,153.03,0.0,154871.0
645,JPM,2023-11-21 12:45:00.000 +0100,153.12,153.24001,153.12,153.289,153.10001,-0.07831505623107679,157760.0
646,JPM,2023-11-21 12:30:00.000 +0100,153.24001,153.2052,153.24001,153.39,153.13,0.02272116090055791,152752.0
647,JPM,2023-11-21 12:15:00.000 +0100,153.21001,153.48,153.21001,153.52,153.21001,-0.17591217096688733,210861.0
648,JPM,2023-11-21 12:00:00.000 +0100,153.47501,153.41,153.47501,153.63,153.34,0.04237663776807307,202936.0
649,JPM,2023-11-21 11:45:00.000 +0100,153.41,153.36,153.41,153.48,153.28999,0.03260302556076092,245410.0
650,JPM,2023-11-21 11:30:00.000 +0100,153.3699,153.22,153.3699,153.44501,152.909,0.09783318104686226,377720.0
651,JPM,2023-11-21 11:15:00.000 +0100,153.21001,153.1935,153.21001,153.35001,153.0939,0.01077721966011019,189038.0
652,JPM,2023-11-21 11:00:00.000 +0100,153.19,152.89,153.19,153.2,152.77,0.1962195042187268,363864.0
653,JPM,2023-11-21 10:45:00.000 +0100,152.8699,152.64999,152.8699,153.30901,152.57001,0.14406158821235346,472524.0
654,JPM,2023-11-21 10:30:00.000 +0100,152.64,153.2,152.64,153.49001,152.57001,-0.36553524804177695,609446.0
655,JPM,2023-11-20 16:45:00.000 +0100,153.28999,153.7,153.28999,153.7,153.10001,-0.26675992192582937,748438.0
656,JPM,2023-11-20 16:30:00.000 +0100,153.69,153.72,153.69,153.75,153.59,-0.01951600312256124,209809.0
657,JPM,2023-11-20 16:15:00.000 +0100,153.72501,153.67999,153.72501,153.75,153.565,0.029294640115472313,123758.0
658,JPM,2023-11-20 16:00:00.000 +0100,153.71001,153.52,153.71001,153.73,153.52,0.12376889004689999,133338.0
659,JPM,2023-11-20 15:45:00.000 +0100,153.52,153.49001,153.52,153.64999,153.48,0.019538730891996137,108483.0
660,JPM,2023-11-20 15:30:00.000 +0100,153.48,153.425,153.48,153.56,153.3821,0.03584813426754336,107637.0
661,JPM,2023-11-20 15:15:00.000 +0100,153.45,153.38,153.45,153.48,153.28999,0.045638284000517136,127495.0
662,JPM,2023-11-20 15:00:00.000 +0100,153.375,153.2,153.375,153.38,153.19,0.11422976501306226,98089.0
663,JPM,2023-11-20 14:45:00.000 +0100,153.21001,153.10001,153.21001,153.22,153.05499,0.07184846036261765,130673.0
664,JPM,2023-11-20 14:30:00.000 +0100,153.12,153.03,153.12,153.16,153.03,0.05881199764752232,98236.0
665,JPM,2023-11-20 14:15:00.000 +0100,153.02,153.05499,153.02,153.1199,152.98,-0.02286106451020866,123393.0
666,JPM,2023-11-20 14:00:00.000 +0100,153.05,152.86011,153.05,153.2,152.84,0.12422469145156291,134035.0
667,JPM,2023-11-20 13:45:00.000 +0100,152.8605,152.83,152.8605,152.94,152.77499,0.01995681476149271,96064.0
668,JPM,2023-11-20 13:30:00.000 +0100,152.83,152.99001,152.83,153.02901,152.75,-0.10458852836208046,91686.0
669,JPM,2023-11-20 13:15:00.000 +0100,152.9855,152.935,152.9855,153.02,152.91,0.03302056429201919,102091.0
670,JPM,2023-11-20 13:00:00.000 +0100,152.925,152.995,152.925,153.03,152.86,-0.04575312918722388,131006.0
671,JPM,2023-11-20 12:45:00.000 +0100,152.995,152.78999,152.995,153.03999,152.75999,0.13417763820785358,115281.0
672,JPM,2023-11-20 12:30:00.000 +0100,152.78,152.86,152.78,152.91499,152.67,-0.052335470365048084,235244.0
673,JPM,2023-11-20 12:15:00.000 +0100,152.86,152.845,152.86,153.02499,152.82001,0.009813863718155505,140078.0
674,JPM,2023-11-20 12:00:00.000 +0100,152.86501,152.8,152.86501,152.98,152.71001,0.04254581151832519,150929.0
675,JPM,2023-11-20 11:45:00.000 +0100,152.77,152.84,152.77,153.09,152.7,-0.045799528919126656,195948.0
676,JPM,2023-11-20 11:30:00.000 +0100,152.85001,152.86501,152.85001,152.89999,152.66499,-0.00981257908530852,159928.0
677,JPM,2023-11-20 11:15:00.000 +0100,152.87,152.55,152.87,152.8909,152.35001,0.20976728941330264,219182.0
678,JPM,2023-11-20 11:00:00.000 +0100,152.57001,152.64,152.57001,152.64,152.27,-0.045852987421377105,492441.0
679,JPM,2023-11-20 10:45:00.000 +0100,152.64,152.75,152.64,152.83,152.36,-0.07201309328969796,440957.0
680,JPM,2023-11-20 10:30:00.000 +0100,152.75999,152.08,152.75999,152.815,151.92,0.44712651236189843,575066.0
681,JPM,2023-11-17 16:45:00.000 +0100,152.84,152.41209,152.84,152.86,152.38,0.28075856711891894,783780.0
682,JPM,2023-11-17 16:30:00.000 +0100,152.425,152.61,152.425,152.63,152.37,-0.1212240351222084,271204.0
683,JPM,2023-11-17 16:15:00.000 +0100,152.605,152.375,152.605,152.71831,152.36349,0.1509433962264084,237477.0
684,JPM,2023-11-17 16:00:00.000 +0100,152.39,152.39,152.39,152.56,152.341,0.0,142584.0
685,JPM,2023-11-17 15:45:00.000 +0100,152.38,152.38499,152.38,152.45,152.345,-0.0032746007333086273,124139.0
686,JPM,2023-11-17 15:30:00.000 +0100,152.39999,152.3,152.39999,152.46001,152.2417,0.0656533158240257,177291.0
687,JPM,2023-11-17 15:15:00.000 +0100,152.295,152.36,152.295,152.39999,152.27,-0.04266211604097279,140263.0
688,JPM,2023-11-17 15:00:00.000 +0100,152.36,152.52499,152.36,152.52499,152.34,-0.10817243784116219,130029.0
689,JPM,2023-11-17 14:45:00.000 +0100,152.52,152.47,152.52,152.56,152.39999,0.032793336394052186,118819.0
690,JPM,2023-11-17 14:30:00.000 +0100,152.46001,152.17,152.46001,152.495,152.17,0.1905829007031765,131628.0
691,JPM,2023-11-17 14:15:00.000 +0100,152.155,152.28,152.155,152.315,152.11501,-0.0820856317310218,127393.0
692,JPM,2023-11-17 14:00:00.000 +0100,152.28999,152.48,152.28999,152.49001,152.24001,-0.12461306400839514,154281.0
693,JPM,2023-11-17 13:45:00.000 +0100,152.47,152.325,152.47,152.47501,152.24001,0.09519120301986558,107341.0
694,JPM,2023-11-17 13:30:00.000 +0100,152.32941,152.57001,152.32941,152.57001,152.325,-0.1576980954513935,155317.0
695,JPM,2023-11-17 13:15:00.000 +0100,152.55,152.58501,152.55,152.645,152.42,-0.022944586758554958,141286.0
696,JPM,2023-11-17 13:00:00.000 +0100,152.59,152.52,152.59,152.61,152.37,0.045895620246520566,198786.0
697,JPM,2023-11-17 12:45:00.000 +0100,152.52499,152.33,152.52499,152.53999,152.2505,0.12800498916824657,100621.0
698,JPM,2023-11-17 12:30:00.000 +0100,152.3425,152.27139,152.3425,152.48,152.21001,0.0466995145969341,126276.0
699,JPM,2023-11-17 12:15:00.000 +0100,152.27299,152.22,152.27299,152.49001,152.2128,0.03481145710155965,133928.0
700,JPM,2023-11-17 12:00:00.000 +0100,152.24001,152.0,152.24001,152.34,151.92999,0.15790131578948177,267122.0
701,JPM,2023-11-17 11:45:00.000 +0100,152.02,152.3481,152.02,152.41499,152.00999,-0.2153620557131844,143606.0
702,JPM,2023-11-17 11:30:00.000 +0100,152.34,152.55,152.34,152.5654,152.22,-0.13765978367748802,156399.0
703,JPM,2023-11-17 11:15:00.000 +0100,152.56,152.37,152.56,152.58949,152.315,0.12469646255824489,214223.0
704,JPM,2023-11-17 11:00:00.000 +0100,152.38,152.59,152.38,152.73,152.17999,-0.1376236974900111,262289.0
705,JPM,2023-11-17 10:45:00.000 +0100,152.62,152.27,152.62,152.67999,152.175,0.22985486307217068,434297.0
706,JPM,2023-11-17 10:30:00.000 +0100,152.27,152.2,152.27,152.38,151.53999,0.04599211563733351,1010338.0
707,JPM,2023-11-16 16:45:00.000 +0100,151.44,151.28,151.44,151.52499,151.05,0.10576414595451916,863173.0
708,JPM,2023-11-16 16:30:00.000 +0100,151.28999,151.02,151.28999,151.32001,150.99001,0.17877764534497326,390089.0
709,JPM,2023-11-16 16:15:00.000 +0100,151.02,150.73,151.02,151.07001,150.71001,0.19239700126054568,192991.0
710,JPM,2023-11-16 16:00:00.000 +0100,150.73,150.66,150.73,150.88,150.655,0.04646223284215663,156761.0
711,JPM,2023-11-16 15:45:00.000 +0100,150.66,150.64999,150.66,150.75999,150.52,0.0066445407663114206,146694.0
712,JPM,2023-11-16 15:30:00.000 +0100,150.64,150.36,150.64,150.64011,150.36,0.1862197392923468,111523.0
713,JPM,2023-11-16 15:15:00.000 +0100,150.36301,150.38,150.36301,150.47,150.33,-0.011298044952781444,111514.0
714,JPM,2023-11-16 15:00:00.000 +0100,150.39,150.47,150.39,150.67,150.39,-0.05316674420151027,113114.0
715,JPM,2023-11-16 14:45:00.000 +0100,150.463,150.37,150.463,150.47,150.25,0.06184744297399036,163115.0
716,JPM,2023-11-16 14:30:00.000 +0100,150.3855,150.505,150.3855,150.62,150.36,-0.07939935550313143,135462.0
717,JPM,2023-11-16 14:15:00.000 +0100,150.4991,150.495,150.4991,150.69,150.3203,0.00272434300142463,187874.0
718,JPM,2023-11-16 14:00:00.000 +0100,150.48,150.61,150.48,150.7,150.36,-0.0863156496912714,202001.0
719,JPM,2023-11-16 13:45:00.000 +0100,150.61,150.72,150.61,150.77,150.5,-0.07298301486198595,175453.0
720,JPM,2023-11-16 13:30:00.000 +0100,150.74001,150.78999,150.74001,150.855,150.69501,-0.033145436245454095,197705.0
721,JPM,2023-11-16 13:15:00.000 +0100,150.8,150.75,150.8,150.87,150.71001,0.033167495854070556,139249.0
722,JPM,2023-11-16 13:00:00.000 +0100,150.7513,150.53999,150.7513,150.8094,150.53,0.1403680178270222,201241.0
723,JPM,2023-11-16 12:45:00.000 +0100,150.535,150.37,150.535,150.535,150.27,0.1097293343086999,176056.0
724,JPM,2023-11-16 12:30:00.000 +0100,150.362,150.42999,150.362,150.57001,150.31,-0.045197104646492944,200807.0
725,JPM,2023-11-16 12:15:00.000 +0100,150.41,150.61,150.41,150.66499,150.27,-0.13279330721732754,256461.0
726,JPM,2023-11-16 12:00:00.000 +0100,150.61,150.49001,150.61,150.66,150.34,0.07973286731790459,249057.0
727,JPM,2023-11-16 11:45:00.000 +0100,150.5025,150.46001,150.5025,150.84,150.44,0.028240061927409542,334635.0
728,JPM,2023-11-16 11:30:00.000 +0100,150.465,150.92999,150.465,150.94,150.44,-0.3080832377978692,332660.0
729,JPM,2023-11-16 11:15:00.000 +0100,150.92999,150.56,150.92999,151.02,150.33,0.24574256110520815,438614.0
730,JPM,2023-11-16 11:00:00.000 +0100,150.56,150.64999,150.56,150.87,150.315,-0.0597344878682038,397011.0
731,JPM,2023-11-16 10:45:00.000 +0100,150.60001,150.74001,150.60001,151.03,150.46001,-0.09287514310236199,372464.0
732,JPM,2023-11-16 10:30:00.000 +0100,150.75,150.09,150.75,150.89999,150.09,0.4397361583050147,451230.0
733,JPM,2023-11-15 16:45:00.000 +0100,149.75,149.92999,149.75,149.92999,149.50999,-0.12004936437333429,863197.0
734,JPM,2023-11-15 16:30:00.000 +0100,149.925,150.0,149.925,150.14,149.925,-0.049999999999992426,285708.0
735,JPM,2023-11-15 16:15:00.000 +0100,149.99001,149.89999,149.99001,150.0,149.81,0.06005337291884393,153104.0
736,JPM,2023-11-15 16:00:00.000 +0100,149.89,149.75999,149.89,149.9162,149.71001,0.0868122387027394,147201.0
737,JPM,2023-11-15 15:45:00.000 +0100,149.75999,149.94501,149.75999,149.94501,149.69,-0.1233919021379962,117835.0
738,JPM,2023-11-15 15:30:00.000 +0100,149.92999,149.64,149.92999,150.00999,149.59,0.1937917669072556,160240.0
739,JPM,2023-11-15 15:15:00.000 +0100,149.631,149.75,149.631,149.75,149.60001,-0.0794657762938229,215294.0
740,JPM,2023-11-15 15:00:00.000 +0100,149.75999,149.69501,149.75999,149.8385,149.69501,0.04340826056926773,145433.0
741,JPM,2023-11-15 14:45:00.000 +0100,149.69,149.71001,149.69,149.85001,149.67,-0.013365839732435665,107087.0
742,JPM,2023-11-15 14:30:00.000 +0100,149.7,149.66,149.7,149.81,149.645,0.026727248429768837,97561.0
743,JPM,2023-11-15 14:15:00.000 +0100,149.67999,149.64999,149.67999,149.71001,149.48,0.020046777149802106,134727.0
744,JPM,2023-11-15 14:00:00.000 +0100,149.64,149.57001,149.64,149.7,149.42,0.04679414008195226,187286.0
745,JPM,2023-11-15 13:45:00.000 +0100,149.58051,149.582,149.58051,149.72,149.52,-0.0009961091575121,163560.0
746,JPM,2023-11-15 13:30:00.000 +0100,149.60001,149.59,149.60001,149.8,149.545,0.006691623771638531,136993.0
747,JPM,2023-11-15 13:15:00.000 +0100,149.61,149.49001,149.61,149.645,149.42999,0.08026623317504719,156659.0
748,JPM,2023-11-15 13:00:00.000 +0100,149.4951,149.36,149.4951,149.5,149.21001,0.09045259775039784,359584.0
749,JPM,2023-11-15 12:45:00.000 +0100,149.38,148.96001,149.38,149.44,148.96001,0.2819481550786579,312830.0
750,JPM,2023-11-15 12:30:00.000 +0100,148.96001,149.55,148.96001,149.56,148.89999,-0.3945101972584421,324383.0
751,JPM,2023-11-15 12:15:00.000 +0100,149.56,149.565,149.56,149.67,149.46001,-0.0033430281148634053,185959.0
752,JPM,2023-11-15 12:00:00.000 +0100,149.57001,149.85001,149.57001,150.03999,149.56,-0.18685350771748438,219872.0
753,JPM,2023-11-15 11:45:00.000 +0100,149.86,149.64999,149.86,150.16,149.62,0.14033412230766681,305863.0
754,JPM,2023-11-15 11:30:00.000 +0100,149.64,149.42999,149.64,149.74001,149.42,0.14054073081312707,197708.0
755,JPM,2023-11-15 11:15:00.000 +0100,149.42999,149.34,149.42999,149.53,149.24001,0.06025847060399105,224332.0
756,JPM,2023-11-15 11:00:00.000 +0100,149.33859,149.1801,149.33859,149.35001,148.88,0.10624071173031821,175952.0
757,JPM,2023-11-15 10:45:00.000 +0100,149.17999,149.16,149.17999,149.38,148.78999,0.013401716277827203,354238.0
758,JPM,2023-11-15 10:30:00.000 +0100,149.17,148.46001,149.17,150.06,148.46001,0.47823652982373926,722205.0
759,JPM,2023-11-14 16:45:00.000 +0100,148.45,148.77499,148.45,148.84,148.25,-0.21844397368133844,967129.0
760,JPM,2023-11-14 16:30:00.000 +0100,148.77,148.95,148.77,149.075,148.77,-0.12084592145013658,320690.0
761,JPM,2023-11-14 16:15:00.000 +0100,148.95,148.89999,148.95,148.98,148.88,0.03358630178550457,235319.0
762,JPM,2023-11-14 16:00:00.000 +0100,148.89999,148.85001,148.89999,148.92,148.78,0.03357742468408636,171337.0
763,JPM,2023-11-14 15:45:00.000 +0100,148.85001,148.8,148.85001,149.0,148.77,0.0336088709677326,172281.0
764,JPM,2023-11-14 15:30:00.000 +0100,148.78999,148.56,148.78999,148.82001,148.56,0.1548128702207772,149470.0
765,JPM,2023-11-14 15:15:00.000 +0100,148.56,148.44,148.56,148.59,148.3201,0.08084074373484543,108052.0
766,JPM,2023-11-14 15:00:00.000 +0100,148.44009,148.31,148.44009,148.47,148.14,0.08771492144831475,475245.0
767,JPM,2023-11-14 14:45:00.000 +0100,148.32001,148.56,148.32001,148.61,148.31,-0.16154415724286883,146716.0
768,JPM,2023-11-14 14:30:00.000 +0100,148.56,149.015,148.56,149.12759,148.53,-0.30533838875279945,223163.0
769,JPM,2023-11-14 14:15:00.000 +0100,149.015,148.9501,149.015,149.08,148.91,0.043571639092551406,230551.0
770,JPM,2023-11-14 14:00:00.000 +0100,148.95,148.85001,148.95,149.05,148.83009,0.06717500388477712,264244.0
771,JPM,2023-11-14 13:45:00.000 +0100,148.83009,148.58,148.83009,148.84,148.50999,0.16832009691748562,133220.0
772,JPM,2023-11-14 13:30:00.000 +0100,148.58,148.55499,148.58,148.64,148.45,0.0168355165989435,131386.0
773,JPM,2023-11-14 13:15:00.000 +0100,148.55,148.50999,148.55,148.62,148.34,0.026940948551692476,179666.0
774,JPM,2023-11-14 13:00:00.000 +0100,148.5101,148.45,148.5101,148.61,148.31,0.04048501178848474,218662.0
775,JPM,2023-11-14 12:45:00.000 +0100,148.4501,148.53,148.4501,148.67,148.39,-0.0537938463610107,267952.0
776,JPM,2023-11-14 12:30:00.000 +0100,148.53,149.11,148.53,149.25,148.48,-0.388974582522978,293202.0
777,JPM,2023-11-14 12:15:00.000 +0100,149.10001,148.84,149.10001,149.125,148.76421,0.17469094329480925,285968.0
778,JPM,2023-11-14 12:00:00.000 +0100,148.8423,148.485,148.8423,148.87,148.285,0.24063036670369456,447769.0
779,JPM,2023-11-14 11:45:00.000 +0100,148.485,148.22,148.485,148.50999,148.215,0.17878828768048494,337366.0
780,JPM,2023-11-14 11:30:00.000 +0100,148.22,148.37,148.22,148.42999,148.0,-0.10109860483925705,464341.0
781,JPM,2023-11-14 11:15:00.000 +0100,148.38,148.17999,148.38,148.55,148.03999,0.13497773889712897,433333.0
782,JPM,2023-11-14 11:00:00.000 +0100,148.17999,147.42,148.17999,148.2,147.33,0.5155270655270766,585704.0
783,JPM,2023-11-14 10:45:00.000 +0100,147.42999,146.91,147.42999,147.48,146.83,0.3539513988156062,425406.0
784,JPM,2023-11-14 10:30:00.000 +0100,146.91,146.67999,146.91,147.74001,146.52,0.15681075516844045,635737.0
785,JPM,2023-11-13 16:45:00.000 +0100,145.77,145.67,145.77,145.85001,145.58121,0.06864831468389013,446510.0
786,JPM,2023-11-13 16:30:00.000 +0100,145.67999,145.75,145.67999,145.75,145.57001,-0.04803430531732168,158543.0
787,JPM,2023-11-13 16:15:00.000 +0100,145.7513,145.5869,145.7513,145.78999,145.535,0.11292224781211228,150872.0
788,JPM,2023-11-13 16:00:00.000 +0100,145.58501,145.485,145.58501,145.61,145.45,0.06874248204282055,133463.0
789,JPM,2023-11-13 15:45:00.000 +0100,145.48,145.59,145.48,145.60001,145.42999,-0.07555463974174988,127862.0
790,JPM,2023-11-13 15:30:00.000 +0100,145.57001,145.47,145.57001,145.60001,145.455,0.06874957035814773,148752.0
791,JPM,2023-11-13 15:15:00.000 +0100,145.465,145.38,145.465,145.465,145.23,0.05846746457560047,231162.0
792,JPM,2023-11-13 15:00:00.000 +0100,145.39999,145.27,145.39999,145.43201,145.22,0.08948165484958509,82808.0
793,JPM,2023-11-13 14:45:00.000 +0100,145.27499,145.45,145.27499,145.50999,145.25,-0.12032313509796229,101645.0
794,JPM,2023-11-13 14:30:00.000 +0100,145.425,145.25,145.425,145.4301,145.16,0.12048192771085119,180229.0
795,JPM,2023-11-13 14:15:00.000 +0100,145.24001,145.45,145.24001,145.45,145.22,-0.1443726366448789,125863.0
796,JPM,2023-11-13 14:00:00.000 +0100,145.46001,145.60001,145.46001,145.61,145.37,-0.09615383954986428,128176.0
797,JPM,2023-11-13 13:45:00.000 +0100,145.60001,145.62,145.60001,145.75,145.53,-0.013727509957428278,106567.0
798,JPM,2023-11-13 13:30:00.000 +0100,145.64999,145.92,145.64999,145.94,145.64999,-0.18503974780700727,114376.0
799,JPM,2023-11-13 13:15:00.000 +0100,145.92999,145.83,145.92999,146.03999,145.75999,0.06856613865459174,101783.0
800,JPM,2023-11-13 13:00:00.000 +0100,145.84,145.98,145.84,146.105,145.72,-0.09590354843128261,186311.0
801,JPM,2023-11-13 12:45:00.000 +0100,145.98,145.925,145.98,146.11,145.89,0.03769059448345273,214583.0
802,JPM,2023-11-13 12:30:00.000 +0100,145.94,145.811,145.94,145.98,145.57001,0.08847069151160795,151568.0
803,JPM,2023-11-13 12:15:00.000 +0100,145.82001,145.435,145.82001,145.82761,145.355,0.2647299480867701,167627.0
804,JPM,2023-11-13 12:00:00.000 +0100,145.42999,145.41499,145.42999,145.50999,145.25999,0.010315305182783962,150623.0
805,JPM,2023-11-13 11:45:00.000 +0100,145.41,145.42,145.41,145.58,145.33,-0.006876633200378838,201125.0
806,JPM,2023-11-13 11:30:00.000 +0100,145.42999,145.46291,145.42999,145.7,145.36,-0.022631198564630715,186396.0
807,JPM,2023-11-13 11:15:00.000 +0100,145.47,145.86,145.47,145.89999,145.44,-0.2673796791443951,187099.0
808,JPM,2023-11-13 11:00:00.000 +0100,145.86,146.02,145.86,146.25,145.61501,-0.10957403095466141,237666.0
809,JPM,2023-11-13 10:45:00.000 +0100,146.03,145.50999,146.03,146.11,145.4673,0.3573706520081635,221746.0
810,JPM,2023-11-13 10:30:00.000 +0100,145.53999,145.7,145.53999,145.94,145.2,-0.10982155113246381,517122.0
811,JPM,2023-11-10 16:45:00.000 +0100,146.44,146.2,146.44,146.48,146.14,0.1641586867305124,1033041.0
812,JPM,2023-11-10 16:30:00.000 +0100,146.21001,146.06,146.21001,146.23,146.03999,0.10270436806792335,282045.0
813,JPM,2023-11-10 16:15:00.000 +0100,146.062,145.995,146.062,146.07001,145.825,0.04589198260214889,167052.0
814,JPM,2023-11-10 16:00:00.000 +0100,145.99001,145.845,145.99001,146.09,145.845,0.09942747437348788,185844.0
815,JPM,2023-11-10 15:45:00.000 +0100,145.85001,145.72501,145.85001,145.87,145.67999,0.08577800063283578,229377.0
816,JPM,2023-11-10 15:30:00.000 +0100,145.72,145.67,145.72,145.76089,145.61,0.034324157341945064,129531.0
817,JPM,2023-11-10 15:15:00.000 +0100,145.66,145.64,145.66,145.67,145.50999,0.013732491073887828,99735.0
818,JPM,2023-11-10 15:00:00.000 +0100,145.64,145.82001,145.64,145.91499,145.53371,-0.12344670666255611,173411.0
819,JPM,2023-11-10 14:45:00.000 +0100,145.82001,145.87,145.82001,145.91,145.77,-0.03427024062521985,104480.0
820,JPM,2023-11-10 14:30:00.000 +0100,145.87,145.64,145.87,145.92,145.63,0.15792364734964173,148075.0
821,JPM,2023-11-10 14:15:00.000 +0100,145.62,145.41499,145.62,145.71001,145.37,0.14098271436804122,137744.0
822,JPM,2023-11-10 14:00:00.000 +0100,145.41499,145.63,145.41499,145.63,145.38,-0.14764128270274435,126557.0
823,JPM,2023-11-10 13:45:00.000 +0100,145.64,145.42999,145.64,145.69,145.375,0.1444062534831933,164694.0
824,JPM,2023-11-10 13:30:00.000 +0100,145.435,144.97,145.435,145.455,144.97,0.3207560184865858,153193.0
825,JPM,2023-11-10 13:15:00.000 +0100,144.97,144.89999,144.97,144.99001,144.83,0.04831608338965127,83006.0
826,JPM,2023-11-10 13:00:00.000 +0100,144.91,144.75999,144.91,145.10001,144.75,0.10362669961500334,116019.0
827,JPM,2023-11-10 12:45:00.000 +0100,144.75,144.7301,144.75,144.75,144.52,0.013749731396583649,91746.0
828,JPM,2023-11-10 12:30:00.000 +0100,144.739,144.66,144.739,144.85001,144.57001,0.05461081155814166,137475.0
829,JPM,2023-11-10 12:15:00.000 +0100,144.66,144.715,144.66,144.84,144.5681,-0.03800573541098491,276497.0
830,JPM,2023-11-10 12:00:00.000 +0100,144.72,144.39999,144.72,144.76981,144.32001,0.2216135887544011,181202.0
831,JPM,2023-11-10 11:45:00.000 +0100,144.34,144.13,144.34,144.44,144.07651,0.14570179698883506,145715.0
832,JPM,2023-11-10 11:30:00.000 +0100,144.131,144.4079,144.131,144.44,144.10001,-0.19174851237363877,149515.0
833,JPM,2023-11-10 11:15:00.000 +0100,144.39999,144.2,144.39999,144.53999,144.19,0.13868932038835916,191142.0
834,JPM,2023-11-10 11:00:00.000 +0100,144.21001,144.53999,144.21001,144.57001,144.13,-0.2282966810776573,250575.0
835,JPM,2023-11-10 10:45:00.000 +0100,144.55,144.84,144.55,144.95,144.44,-0.20022093344379457,227418.0
